,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,issue_d,loan_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,new_term,int_rates_add_2pct
126,111541425,,20000,20000,20000,60 months,15.05,476.33,C,C4,17-Jun,Current,n,,credit_card,Credit card refinancing,320xx,FL,11.15,0,Sep-95,1,42,,8,0,16879,70.6,12,w,NULL,17.05000019
127,112199650,,15000,15000,15000,60 months,20,397.41,D,D4,17-Jun,Late (31-120 days),n,,credit_card,Credit card refinancing,553xx,MN,25.59,1,Apr-00,5,17,,12,0,8599,55,40,w,NULL,22
128,112043232,,2000,2000,2000,36 months,11.99,66.42,B,B5,17-Jun,Fully Paid,n,,credit_card,Credit card refinancing,104xx,NY,19.04,2,7-Jul,1,9,,13,0,1642,23.8,19,w,NULL,13.98999977
129,111773408,,30000,30000,30000,36 months,22.91,1159.89,E,E1,17-Jun,Fully Paid,n,,debt_consolidation,Debt consolidation,200xx,DC,13.4,0,Jun-90,0,80,,10,0,13088,34.9,20,w,NULL,24.90999985
130,111754803,,17600,17600,17600,60 months,15.05,419.17,C,C4,17-Jun,Current,n,,credit_card,Credit card refinancing,716xx,AR,9.93,0,12-Oct,2,,,6,0,6752,82.3,10,w,NULL,17.05000019
131,111818063,,15000,15000,15000,60 months,14.08,349.65,C,C3,17-Jun,Current,n,,credit_card,Credit card refinancing,410xx,KY,7.65,0,1-Aug,1,,89,11,1,12483,53.8,17,w,NULL,16.07999992
132,112057228,,10000,10000,10000,60 months,16.02,243.29,C,C5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,853xx,AZ,23.51,1,8-Apr,1,4,,11,0,7375,21.6,50,w,NULL,18.02000046
133,111581654,,30000,30000,30000,60 months,16.02,729.87,C,C5,17-Jun,Current,n,,home_improvement,Home improvement,300xx,GA,11.02,0,2-Sep,0,,,17,0,21226,40.6,33,w,NULL,18.02000046
134,112229781,,18000,18000,18000,60 months,21.45,491.53,D,D5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,740xx,OK,20.54,0,5-Feb,0,38,,9,0,3370,45.5,19,w,NULL,23.45000076
135,110857254,,17000,17000,17000,60 months,9.44,356.54,B,B1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,730xx,OK,12.04,0,1-Jun,0,,,9,0,16164,49.6,19,w,NULL,11.43999958
136,111797510,,21600,21600,21600,60 months,9.44,453.01,B,B1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,945xx,CA,17.34,0,Aug-94,0,,,14,0,52059,62.5,21,w,NULL,11.43999958
137,112433893,,25200,25200,25200,36 months,10.42,818.12,B,B3,17-Jun,Fully Paid,n,,debt_consolidation,Debt consolidation,207xx,MD,26.68,1,Dec-99,0,3,,19,0,21403,72.3,38,w,NULL,12.42000008
138,112159842,,13600,13600,13600,60 months,14.08,317.02,C,C3,17-Jun,Current,n,,credit_card,Credit card refinancing,981xx,WA,24.77,0,2-Jul,0,32,,14,0,18187,60.2,34,w,NULL,16.07999992
139,112152108,,6000,6000,6000,36 months,14.08,205.3,C,C3,17-Jun,Fully Paid,n,,major_purchase,Major purchase,945xx,CA,10.63,0,2-Aug,2,77,,19,0,75939,40.9,32,w,NULL,16.07999992
140,111875216,,15000,15000,15000,60 months,19.03,389.36,D,D3,17-Jun,Late (16-30 days),n,,debt_consolidation,Debt consolidation,464xx,IN,4.04,0,Sep-95,0,25,,7,0,4092,32.5,12,w,NULL,21.03000069
141,112030014,,25000,25000,25000,60 months,18.06,635.66,D,D2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,390xx,MS,24.68,0,Dec-98,1,48,50,11,1,11588,41.1,28,w,NULL,20.05999947
142,112179927,,10000,10000,10000,60 months,13.59,230.57,C,C2,17-Jun,Current,n,,credit_card,Credit card refinancing,605xx,IL,21.11,0,6-Mar,0,,,6,0,10412,94.7,14,w,NULL,15.59000015
143,112053340,,20000,20000,20000,60 months,9.93,424.26,B,B2,17-Jun,Current,n,,home_improvement,Home improvement,076xx,NJ,17.04,2,May-96,2,11,70,30,1,8482,19.1,46,w,NULL,11.93000031
144,111826806,,21000,21000,21000,60 months,26.3,632.49,E,E5,17-Jun,Late (31-120 days),n,,credit_card,Credit card refinancing,391xx,MS,16.08,0,6-Jan,1,,,11,0,48157,97.7,26,w,NULL,28.29999924
145,112015387,,22250,22250,22250,60 months,26.3,670.14,E,E5,17-Jun,Late (31-120 days),n,,other,Other,328xx,FL,13.44,0,Nov-00,0,26,,7,0,2688,42.7,13,w,NULL,28.29999924
146,110684117,,16000,16000,16000,60 months,9.44,335.57,B,B1,17-Jun,Current,n,,other,Other,750xx,TX,18.11,0,3-Mar,0,67,,7,0,15778,63.1,10,w,NULL,11.43999958
147,111520301,,10000,10000,10000,60 months,17.09,249.01,D,D1,17-Jun,Current,n,,credit_card,Credit card refinancing,452xx,OH,22.13,0,7-Sep,0,,,16,0,8746,94,27,w,NULL,19.09000015
148,112435188,,12000,12000,12000,60 months,10.42,257.46,B,B3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,559xx,MN,25.92,0,2-Feb,5,,,24,0,16373,20.7,46,w,NULL,12.42000008
149,112432862,,40000,40000,40000,60 months,13.59,922.25,C,C2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,331xx,FL,13.67,1,Feb-90,0,18,,18,0,42622,35.3,33,w,NULL,15.59000015
150,111861102,,9600,9600,9600,36 months,10.91,313.89,B,B4,17-Jun,Fully Paid,n,,major_purchase,Major purchase,917xx,CA,5.97,0,Jan-99,1,47,43,10,1,5212,16,27,w,NULL,12.90999985
151,112289876,,24000,24000,24000,36 months,17.09,856.75,D,D1,17-Jun,Fully Paid,n,,debt_consolidation,Debt consolidation,170xx,PA,31.04,0,1-Jan,0,,,17,0,16651,95.7,36,w,NULL,19.09000015
152,111450571,,25000,25000,25000,60 months,9.93,530.32,B,B2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,117xx,NY,13.88,0,1-Sep,0,45,,11,0,27229,53,26,w,NULL,11.93000031
153,111975535,,30000,30000,30000,60 months,15.05,714.49,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,120xx,NY,30.01,0,Aug-93,0,,,14,0,50760,48.7,24,w,NULL,17.05000019
154,111909161,,15000,15000,15000,60 months,15.05,357.25,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,331xx,FL,23.78,0,6-Dec,0,,,14,0,21632,34.5,32,w,NULL,17.05000019
155,111100309,,24000,24000,24000,60 months,15.05,571.59,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,290xx,SC,34.04,0,3-Feb,0,24,,11,0,14078,71.5,25,w,NULL,17.05000019
156,112016655,,3600,3600,3600,36 months,23.88,141.02,E,E2,17-Jun,Fully Paid,n,,home_improvement,Home improvement,062xx,CT,6.13,1,Jul-96,4,9,,11,0,3302,17,29,w,NULL,25.87999916
157,111408841,,33000,33000,33000,60 months,20,874.3,D,D4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,068xx,CT,17.47,1,Nov-99,0,19,,5,0,21740,97.9,9,w,NULL,22
158,111112628,,20000,20000,20000,60 months,24.85,585.27,E,E3,17-Jun,Current,n,,other,Other,338xx,FL,23.62,0,7-Jul,0,35,,7,0,7842,55.6,15,w,NULL,26.85000038
159,112063963,,40000,40000,40000,60 months,9.93,848.51,B,B2,17-Jun,Fully Paid,n,,debt_consolidation,Debt consolidation,921xx,CA,16.05,1,Mar-97,0,17,,11,0,474228,53.3,27,w,NULL,11.93000031
160,111825505,,10000,10000,10000,60 months,16.02,243.29,C,C5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,923xx,CA,26.12,0,Jan-94,2,24,,7,0,10759,29.7,11,w,NULL,18.02000046
161,112049071,,20000,20000,20000,60 months,18.06,508.53,D,D2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,727xx,AR,25.86,1,Jun-99,1,4,,14,0,19997,54.9,29,w,NULL,20.05999947
162,112036970,,4000,4000,4000,36 months,9.93,128.94,B,B2,17-Jun,Fully Paid,n,,credit_card,Credit card refinancing,921xx,CA,6.09,0,Mar-99,0,,56,6,1,5414,66,12,w,NULL,11.93000031
163,112431845,,30000,30000,30000,60 months,20,794.82,D,D4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,070xx,NJ,23.27,0,Aug-95,1,28,,20,0,61899,75.9,23,w,NULL,22
164,111997071,,12000,12000,12000,60 months,9.44,251.68,B,B1,17-Jun,Current,n,,credit_card,Credit card refinancing,794xx,TX,14.75,0,2-Dec,0,,,7,0,8073,52.1,15,w,NULL,11.43999958
165,110611463,,14000,14000,14000,60 months,13.59,322.79,C,C2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,613xx,IL,24.15,0,Oct-99,0,,,13,0,13478,70.9,25,w,NULL,15.59000015
166,110848087,,12600,12600,12600,60 months,18.06,320.37,D,D2,17-Jun,Current,n,,credit_card,Credit card refinancing,646xx,MO,16.08,0,11-May,0,,,4,0,14912,97.5,5,w,NULL,20.05999947
167,112149800,,23000,23000,23000,60 months,14.08,536.13,C,C3,17-Jun,Current,n,,credit_card,Credit card refinancing,070xx,NJ,17.75,4,6-Feb,0,3,,10,0,20229,49.9,35,w,NULL,16.07999992
168,112017562,,15000,15000,15000,60 months,11.99,333.6,B,B5,17-Jun,Current,n,,credit_card,Credit card refinancing,078xx,NJ,21.78,0,6-Jan,0,,,15,0,10402,73.8,38,w,NULL,13.98999977
169,111925323,,24000,24000,24000,60 months,15.05,571.59,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,958xx,CA,29.09,0,Sep-94,1,,29,14,3,29292,74.2,23,w,NULL,17.05000019
170,112199673,,20000,20000,20000,60 months,18.06,508.53,D,D2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,761xx,TX,31.57,2,May-86,0,11,45,13,1,16443,74.1,26,w,NULL,20.05999947
171,112039543,,5500,5500,5500,36 months,30.89,236.18,G,G3,17-Jun,Fully Paid,n,,debt_consolidation,Debt consolidation,657xx,MO,33.91,0,4-Aug,0,76,,8,0,11068,82.6,17,w,NULL,32.88999939
172,112269682,,12000,12000,12000,60 months,14.08,279.72,C,C3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,483xx,MI,11.89,0,7-May,0,,107,10,1,11308,44.7,12,w,NULL,16.07999992
173,111580874,,30000,30000,30000,60 months,15.05,714.49,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,323xx,FL,15.21,1,Nov-99,0,10,,12,0,29299,79.4,27,w,NULL,17.05000019
174,112031074,,12500,12500,12500,60 months,18.06,317.83,D,D2,17-Jun,Current,n,,moving,Moving and relocation,780xx,TX,13.67,1,Jun-94,0,17,,6,0,7277,72,14,w,NULL,20.05999947
175,111639347,,40000,40000,40000,60 months,9.44,838.91,B,B1,17-Jun,Current,n,,credit_card,Credit card refinancing,606xx,IL,10.45,0,4-Feb,1,42,,12,0,33127,46.9,22,w,NULL,11.43999958
176,111673039,,35000,35000,35000,60 months,19.03,908.5,D,D3,17-Jun,Current,n,,credit_card,Credit card refinancing,606xx,IL,34.77,0,Aug-96,0,60,,15,0,18078,39,32,w,NULL,21.03000069
177,111885719,,18000,18000,18000,60 months,15.05,428.7,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,921xx,CA,19.58,0,Dec-97,1,77,,10,0,13893,95.8,28,w,NULL,17.05000019
178,111917426,,17100,17100,17100,60 months,19.03,443.87,D,D3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,327xx,FL,9.41,0,4-Nov,0,,57,7,1,9166,61,18,w,NULL,21.03000069
179,111856864,,12000,12000,12000,60 months,15.05,285.8,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,481xx,MI,24.59,0,7-Aug,0,,,25,0,11914,58.1,45,w,NULL,17.05000019
180,111855249,,12000,12000,12000,60 months,15.05,285.8,C,C4,17-Jun,Fully Paid,n,,credit_card,Credit card refinancing,334xx,FL,21.83,1,Jul-00,0,2,,19,0,9147,35.5,27,w,NULL,17.05000019
181,111710152,,10000,10000,10000,36 months,16.02,351.67,C,C5,17-Jun,Fully Paid,n,,other,Other,951xx,CA,0.86,0,2-Nov,2,,,10,0,289,1.7,21,w,NULL,18.02000046
182,111862482,,36000,36000,36000,60 months,30.17,1168.49,F,F3,17-Jun,Late (16-30 days),n,,debt_consolidation,Debt consolidation,787xx,TX,14.26,0,6-Apr,0,,,7,0,20407,64.4,9,w,NULL,32.17000008
183,112050480,,21000,21000,21000,60 months,15.05,500.14,C,C4,17-Jun,Current,n,,credit_card,Credit card refinancing,475xx,IN,49.32,0,Jun-96,2,,,10,0,31822,80.8,14,w,NULL,17.05000019
184,112359701,,24000,24000,24000,60 months,16.02,583.89,C,C5,17-Jun,Current,n,,credit_card,Credit card refinancing,207xx,MD,12.28,0,Apr-96,0,,,8,0,30950,70.7,17,w,NULL,18.02000046
185,112116798,,24000,24000,24000,60 months,13.59,553.35,C,C2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,111xx,NY,17.27,0,Aug-91,0,48,,22,0,15831,35.5,59,w,NULL,15.59000015
186,112428591,,18000,18000,18000,60 months,9.93,381.83,B,B2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,953xx,CA,22.96,0,Jun-00,0,,,20,0,34896,60.6,56,w,NULL,11.93000031
187,111773720,,21000,21000,21000,36 months,9.44,672.11,B,B1,17-Jun,Fully Paid,n,,credit_card,Credit card refinancing,299xx,SC,27.28,0,3-Jun,0,47,,13,0,35065,38.7,24,w,NULL,11.43999958
188,112041743,,16000,16000,16000,60 months,11.99,355.84,B,B5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,980xx,WA,23.25,0,Oct-80,0,52,,12,0,40256,91,26,w,NULL,13.98999977
189,110222415,,11200,11200,11200,60 months,15.05,266.75,C,C4,17-Jun,Current,n,,other,Other,211xx,MD,13.32,0,10-Dec,0,,95,3,1,1046,19.7,7,w,NULL,17.05000019
190,111985664,,12000,12000,12000,60 months,20,317.93,D,D4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,801xx,CO,32.77,0,4-Jan,1,,65,16,1,11322,56.3,32,w,NULL,22
191,111957009,,24000,24000,24000,60 months,11.99,533.75,B,B5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,465xx,IN,23.44,0,6-Feb,3,,,7,0,17373,75,24,w,NULL,13.98999977
192,110530274,,32000,32000,32000,60 months,11.99,711.67,B,B5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,945xx,CA,23.47,0,Sep-81,0,24,,12,0,44561,67.7,22,w,NULL,13.98999977
193,112083988,,15000,15000,15000,60 months,26.3,451.78,E,E5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,067xx,CT,21.5,0,4-Apr,1,,85,15,1,14170,38.7,26,w,NULL,28.29999924
194,112359315,,25000,25000,25000,60 months,9.93,530.32,B,B2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,296xx,SC,28.38,0,Oct-92,0,,107,11,1,20411,67,25,w,NULL,11.93000031
195,111608656,,13000,13000,13000,60 months,12.62,293.27,C,C1,17-Jun,Current,n,,credit_card,Credit card refinancing,600xx,IL,16.74,1,Feb-79,2,19,,13,0,13663,42.3,21,w,NULL,14.61999989
196,112052125,,12000,12000,12000,60 months,16.02,291.95,C,C5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,443xx,OH,23.74,1,Aug-89,1,10,,11,0,13014,59.2,15,w,NULL,18.02000046
197,111206255,,16000,16000,16000,36 months,7.21,495.58,A,A3,17-Jun,Fully Paid,n,,debt_consolidation,Debt consolidation,347xx,FL,13.45,0,May-97,0,34,,16,0,11307,29.1,36,w,NULL,9.210000038
198,111926792,,20000,20000,20000,60 months,10.42,429.09,B,B3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,018xx,MA,3.07,0,Jan-98,1,54,,14,0,18174,74,34,w,NULL,12.42000008
199,111520965,,20000,20000,20000,60 months,16.02,486.58,C,C5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,189xx,PA,12.48,0,5-May,1,,98,8,1,5969,23.6,15,w,NULL,18.02000046
200,110365360,,8000,8000,8000,36 months,7.21,247.79,A,A3,17-Jun,Fully Paid,n,,debt_consolidation,Debt consolidation,323xx,FL,34.98,0,Jan-98,0,,,13,0,8064,31.4,27,w,NULL,9.210000038
201,112029620,,35575,35575,35575,60 months,15.05,847.27,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,469xx,IN,25.76,3,2-Jul,2,8,46,14,1,16601,53.2,29,w,NULL,17.05000019
202,111936564,,20000,20000,20000,60 months,18.06,508.53,D,D2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,150xx,PA,13.98,6,Apr-91,1,8,,15,0,16715,87.1,31,w,NULL,20.05999947
203,112399585,,6000,6000,6000,36 months,9.44,192.03,B,B1,17-Jun,Fully Paid,n,,debt_consolidation,Debt consolidation,891xx,NV,13.98,0,Jun-99,0,,73,16,1,8752,55.4,27,w,NULL,11.43999958
204,112319721,,14000,14000,14000,60 months,16.02,340.61,C,C5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,089xx,NJ,23.31,0,3-Aug,0,,,13,0,17914,40.9,16,w,NULL,18.02000046
205,112146208,,24000,24000,24000,60 months,15.05,571.59,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,286xx,NC,22.14,0,3-Jan,0,41,,13,0,11162,51.4,30,w,NULL,17.05000019
206,111811518,,12000,12000,12000,60 months,12.62,270.71,C,C1,17-Jun,Fully Paid,n,,credit_card,Credit card refinancing,175xx,PA,12.32,0,3-Jul,1,,,13,0,11231,51.5,26,w,NULL,14.61999989
207,111912337,,18000,18000,18000,60 months,16.02,437.92,C,C5,17-Jun,Fully Paid,n,,credit_card,Credit card refinancing,480xx,MI,11.76,0,7-Mar,0,,,14,0,19489,46.1,18,w,NULL,18.02000046
208,112269659,,10000,10000,10000,60 months,12.62,225.6,C,C1,17-Jun,Current,n,,home_improvement,Home improvement,468xx,IN,20.89,6,Apr-98,0,16,,15,0,11386,68.2,71,w,NULL,14.61999989
209,112299605,,18000,18000,18000,60 months,19.03,467.23,D,D3,17-Jun,Current,n,,credit_card,Credit card refinancing,571xx,SD,32.49,0,Sep-99,1,,,16,0,15842,87.5,41,w,NULL,21.03000069
210,112313466,,17000,17000,17000,36 months,7.21,526.55,A,A3,17-Jun,Fully Paid,n,,debt_consolidation,Debt consolidation,430xx,OH,17.17,0,Sep-90,0,,,10,0,7886,26.1,20,w,NULL,9.210000038
211,111076596,,20000,20000,20000,60 months,18.06,508.53,D,D2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,080xx,NJ,40.71,0,5-Jan,0,40,55,13,2,11633,61.9,22,w,NULL,20.05999947
212,112432405,,16000,16000,16000,60 months,9.93,339.41,B,B2,17-Jun,Current,n,,home_improvement,Home improvement,644xx,MO,9.31,0,Jul-95,4,64,,8,0,11685,45.8,20,w,NULL,11.93000031
213,112049483,,40000,40000,40000,60 months,9.44,838.91,B,B1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,532xx,WI,12.33,0,Jul-99,0,,,9,0,28309,42.7,18,w,NULL,11.43999958
214,110291650,,28500,28500,28500,60 months,9.93,604.56,B,B2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,761xx,TX,19.15,2,1-Jun,1,7,,16,0,21768,31.7,47,w,NULL,11.93000031
215,111710396,,35000,35000,35000,60 months,16.02,851.51,C,C5,17-Jun,Current,n,,credit_card,Credit card refinancing,779xx,TX,34.49,0,11-Apr,1,,,13,0,26148,87.5,17,w,NULL,18.02000046
216,111753341,,30000,30000,30000,60 months,16.02,729.87,C,C5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,950xx,CA,22.61,0,7-Feb,0,,102,17,1,20950,52.4,27,w,NULL,18.02000046
217,110660220,,22400,22400,22400,60 months,16.02,544.97,C,C5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,296xx,SC,33.8,2,Jul-99,0,15,,19,0,546,1.2,36,w,NULL,18.02000046
218,111494200,,40000,40000,40000,60 months,13.59,922.25,C,C2,17-Jun,Current,n,,renewable_energy,Green loan,300xx,GA,12.2,0,3-Jan,0,,,24,0,40502,28.9,43,w,NULL,15.59000015
219,112319390,,22400,22400,22400,60 months,15.05,533.49,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,115xx,NY,12.69,1,Jan-90,0,21,,6,0,1673,29.4,20,w,NULL,17.05000019
220,110434682,,12000,12000,12000,60 months,19.03,311.49,D,D3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,237xx,VA,19.63,2,2-Jan,0,16,,7,0,14975,91.9,11,w,NULL,21.03000069
221,111498295,,14000,14000,14000,60 months,12.62,315.83,C,C1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,601xx,IL,24.8,0,May-99,0,,,21,0,11661,63,33,w,NULL,14.61999989
222,112433252,,18000,18000,18000,60 months,20,476.89,D,D4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,919xx,CA,12.92,1,5-Aug,0,13,,7,0,2057,27.1,25,w,NULL,22
223,110885675,,40000,40000,40000,60 months,15.05,952.65,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,770xx,TX,32.35,0,1-Mar,1,,,17,0,72465,50.2,51,w,NULL,17.05000019
224,112145944,,14150,14150,14150,60 months,16.02,344.26,C,C5,17-Jun,Fully Paid,n,,debt_consolidation,Debt consolidation,805xx,CO,26.81,0,4-Feb,1,36,,27,0,7442,60,59,w,NULL,18.02000046
225,111582128,,25000,25000,25000,60 months,21.45,682.68,D,D5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,600xx,IL,20.14,0,5-Dec,1,,,16,0,24281,48.9,18,w,NULL,23.45000076
226,110376191,,14000,14000,14000,60 months,9.44,293.62,B,B1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,628xx,IL,28.83,0,7-Dec,0,,,16,0,19772,35,27,w,NULL,11.43999958
227,112389577,,12000,12000,12000,60 months,9.44,251.68,B,B1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,272xx,NC,27.28,0,Oct-94,0,,,17,0,22347,20.5,46,w,NULL,11.43999958
228,112289480,,6400,6400,6400,36 months,21.45,242.61,D,D5,17-Jun,Fully Paid,n,,home_improvement,Home improvement,481xx,MI,25.18,0,2-Jun,1,,,11,0,15840,84.3,16,f,NULL,23.45000076
229,112249379,,24000,24000,24000,60 months,12.62,541.42,C,C1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,481xx,MI,18.08,0,Feb-94,0,,,12,0,41011,83.4,19,w,NULL,14.61999989
230,109743370,,21000,21000,21000,60 months,15.05,500.14,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,737xx,OK,19.69,0,2-Nov,1,,88,12,1,23602,58.4,28,w,NULL,17.05000019
231,112044181,,16800,16800,16800,60 months,14.08,391.61,C,C3,17-Jun,Fully Paid,n,,credit_card,Credit card refinancing,566xx,MN,29.17,0,Sep-90,0,,,17,0,33385,76.6,36,w,NULL,16.07999992
232,112433244,,14400,14400,14400,60 months,14.08,335.67,C,C3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,275xx,NC,15.13,0,Nov-92,0,,,8,0,16476,51.8,9,w,NULL,16.07999992
233,112032972,,19000,19000,19000,60 months,15.05,452.51,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,080xx,NJ,29.14,0,4-Apr,2,,,21,0,13407,45.8,40,w,NULL,17.05000019
234,112433367,,18000,18000,18000,60 months,15.05,428.7,C,C4,17-Jun,Current,n,,home_improvement,Home improvement,103xx,NY,17.52,0,4-Jun,0,66,,9,0,7951,60.7,26,w,NULL,17.05000019
235,112189410,,12000,12000,12000,60 months,10.42,257.46,B,B3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,070xx,NJ,13.11,6,Oct-97,0,6,,7,0,7525,60.7,25,w,NULL,12.42000008
236,111967277,,10575,10575,10575,60 months,13.59,243.82,C,C2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,115xx,NE,28.44,0,Nov-88,0,,,16,0,48287,53.4,31,w,NULL,15.59000015
237,112199411,,14400,14400,14400,60 months,13.59,332.01,C,C2,17-Jun,Current,n,,other,Other,114xx,NY,6.55,0,May-98,0,38,5,4,4,2625,14.2,12,w,NULL,15.59000015
238,111945935,,18000,18000,18000,60 months,19.03,467.23,D,D3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,977xx,OR,10.84,0,Nov-99,0,,,15,0,25761,54.5,31,w,NULL,21.03000069
239,112311525,,20000,20000,20000,60 months,18.06,508.53,D,D2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,956xx,CA,21.64,0,2-Jan,0,,107,15,1,17014,90.5,22,w,NULL,20.05999947
240,112432265,,6000,6000,6000,36 months,7.97,187.94,A,A5,17-Jun,Fully Paid,n,,credit_card,Credit card refinancing,900xx,CA,17.67,0,8-Mar,0,,,9,0,4413,12.1,11,w,NULL,9.96999979
241,110349478,,12000,12000,12000,60 months,15.05,285.8,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,796xx,TX,23.3,0,Jan-90,3,,,14,0,44686,54.2,25,w,NULL,17.05000019
242,111549557,,20000,20000,20000,60 months,9.93,424.26,B,B2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,606xx,IL,21.14,0,5-Nov,1,,,10,0,27676,54,19,w,NULL,11.93000031
243,111976562,,24000,24000,24000,60 months,13.59,553.35,C,C2,17-Jun,Current,n,,credit_card,Credit card refinancing,920xx,CA,29.36,6,Sep-98,0,13,,13,0,29377,80,20,w,NULL,15.59000015
244,112135485,,20000,20000,20000,36 months,13.59,679.58,C,C2,17-Jun,Fully Paid,n,,credit_card,Credit card refinancing,025xx,MA,20.68,1,1-Mar,0,4,,12,0,23622,90.5,26,w,NULL,15.59000015
245,111866152,,28000,28000,28000,60 months,15.05,666.86,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,672xx,KS,38.52,0,Jan-89,0,,6,14,1,30337,68.6,42,w,NULL,17.05000019
246,111776555,,13500,13500,13500,60 months,17.09,336.17,D,D1,17-Jun,Current,n,,credit_card,Credit card refinancing,226xx,VA,19.25,0,5-Apr,0,,91,17,1,16587,35.6,23,w,NULL,19.09000015
247,111859816,,20000,20000,20000,60 months,18.06,508.53,D,D2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,480xx,MI,27.36,0,3-Nov,0,85,70,17,2,23510,72.8,29,w,NULL,20.05999947
